NED_id,class,ra,dec,zdist,D,F1400,F843,Fsyn,Lsyn,Pcav,L151,Ljet,Lcr,Fcr,Rmax
ESO 327- G 009,u,220.39041,-37.91516,0.0396041126867,169.893681239,491.6,791.1,674.360801551,40.40855109199696,44.049413757960814,40.06358479685094,42.94797421146277,42.403906167112495,7.339065424394337e-13,18.52840906466627
2MASX J14441768-4357434,j,221.07378,-43.96202,0.0721405889909,316.745148351,0.0,360.6,307.387820805,40.608410919339654,44.1893156371007,40.26344462419363,43.12584945779776,42.58178141344749,3.1801713162782267e-13,18.61734668783377
IC 1065,p,222.33997,63.27056,0.0431844802773,185.737123484,3006.0,0.0,3474.00297931,41.19793193764299,44.601980349913035,40.85296564249697,43.65052316408774,43.10645511973746,3.0956135188902416e-12,18.879683540978753
NGC 5775,g,223.49016,3.54451,0.00589679041877,24.7566114605,283.5,0.0,327.638005534,38.42208099543242,42.65888469036563,38.077114700286394,41.18001582552032,40.635947781170046,5.897316349247666e-13,17.644429871695046
IC 4516,j,223.59776,16.35524,0.0463049843435,199.61004006,1454.1,0.0,1680.48826754,40.94510456877971,44.42500119170874,40.60013827363369,43.425506805799415,42.88143876144914,1.5964783866334513e-12,18.767175361834592
PKS 1452-367,j,223.79013,-36.91878,0.0989343216757,442.428245825,1189.8,0.0,1375.03950259,41.549305186763526,44.847941624297405,41.2043388916175,43.96324535580501,43.41917731145473,1.1209356085590845e-12,19.036044636837392
NGC 5782,j,223.98022,11.8614,0.0320765562979,136.842492489,414.7,0.0,479.264482874,40.072321517991696,43.81405305615713,39.727355222845674,42.648729890598084,42.10466184624781,5.679484777757718e-13,18.378786904233927
NGC 5793,p,224.85329,-16.69347,0.0111581385136,46.8602634729,1200.5,0.0,1387.40538146,39.60311714731328,43.48560999668223,39.258150852167255,42.23113800069429,41.68706995634401,1.851610136717905e-12,18.169990959282032
2MASX J15031519+3608520,j,225.8132,36.14774,0.0765833031472,337.292197823,402.5,0.0,465.165069585,40.84292400600964,44.353474797769685,40.497957710863616,43.33456610493405,42.79049806058377,4.5349710139439274e-13,18.721705011401912
CGCG 165-007,j,226.06607,28.56975,0.0603722556656,262.888447424,1783.4,0.0,2061.05685739,41.272937296126706,44.65448410085163,40.92797100098068,43.71727793313824,43.173209888787966,1.8020047491703224e-12,18.913060925504006
2MASX J15061668-4325285,u,226.5696,-43.42464,0.0568453780539,246.910524569,0.0,385.4,328.528192286,40.42095616869655,44.05809731165052,40.075989873550526,42.9590147297254,42.41494668537513,3.564154540441136e-13,18.533929323797587
B2 1504+34 NED01,j,226.68536,34.47312,0.118413661607,536.416199598,220.9,0.0,255.291835705,40.985345016459746,44.45316950508476,40.64037872131372,43.461320804234646,42.91725275988437,2.4007007909578823e-13,18.785082361052208
2MASX J15072530+0829446,j,226.85547,8.49571,0.0821629368424,363.263238252,330.3,0.0,381.724279463,40.821497004560335,44.33847589675517,40.47653070941431,43.31549607364417,42.771428029293894,3.7417448939209636e-13,18.71216999575697
2MASX J15104145-4512216,j,227.67276,-45.20602,0.0344065160513,147.035011406,0.0,438.4,373.707211983,40.026677318726755,43.782102116671666,39.68171102358073,42.608106553252284,42.06403850890201,4.480082744945824e-13,18.358475235561027
IC 1101,j,227.73375,5.7449,0.0215466762234,91.2024489193,534.4,0.0,617.600529655,39.83002498004617,43.644445479595255,39.485058684900146,42.433085971826564,41.88901792747629,7.782049217257553e-13,18.270964944848167
UGC 09756 NED02,j,227.86052,6.3491,0.0843946273347,373.702364,565.3,0.0,653.311338724,41.07947620649789,44.519061338111456,40.734509911351864,43.54509756336859,43.00102951901832,5.998834413688019e-13,18.82697074061918
2MASX J15144933+1017035,j,228.70563,10.28426,0.0588978250308,256.199627152,436.7,0.0,504.68965438,40.63948570940449,44.21106799014608,40.29451941425847,43.15350602095547,42.60943797660519,5.180480405515192e-13,18.63117496941262
2MASX J15161186-3819218,j,229.04951,-38.32278,0.0392604729022,168.377209345,21.1,1173.7,1000.5021777,40.57208897331366,44.1638902748825,40.22712267816764,43.093522925834634,42.54945488148436,1.0446656442699995e-12,18.601183421852202
CGCG 021-063,j,229.16756,0.25052,0.053826664059,233.294683055,2659.5,0.0,3073.5565281,41.34275520745882,44.703356638784115,40.9977889123128,43.77941587422382,43.23534782987355,2.640141436515205e-12,18.944129896046796
UGC 09799,j,229.18536,7.02164,0.034937029308,149.360488705,5499.3,0.0,6355.48389359,41.270924394752335,44.653075069889574,40.92595809960631,43.71548645091505,43.171418406564776,5.559503400473594e-12,18.91216518439241
AP Lib,p,229.42424,-24.37206,0.04976221909,215.049759555,2041.9,0.0,2359.80262257,41.1572579224799,44.57350853929887,40.81229162733388,43.61432329059259,43.07025524624231,2.124547127209632e-12,18.86158360423118
NGC 5903,g,229.65219,-24.06859,0.00814785715193,33.9525003164,261.5,0.0,302.212834029,38.661360747795186,42.826380517019565,38.31639445264916,41.39297480512319,40.84890676077291,5.119791587796989e-13,17.75090936149648
CGCG 049-138,j,230.34389,4.34174,0.0534418377276,231.562915436,520.7,0.0,601.767581945,40.62807112601293,44.20307778177199,40.283104830866904,43.14334704173698,42.599278997386705,6.194839021250986e-13,18.626095479803375
IC 1143,j,232.7345,82.45585,0.0228711818175,96.9050181197,227.2,0.0,262.572680273,39.51124639195276,43.42130046792987,39.16628009680674,42.149373028423426,41.60530498407315,3.5867532080363543e-13,18.1291084731466
ARP 220,p,233.73863,23.50291,0.0187752433121,79.3060466762,326.3,0.0,377.101521008,39.49437520709126,43.40949063852682,39.14940891194524,42.134357673896695,41.59028962954642,5.173281043290436e-13,18.121600795883232
NGC 5972,j,234.7256,17.02622,0.0301565094788,128.468593114,262.8,0.0,303.715230527,39.81936482780941,43.63698337302952,39.474398532663386,42.423598436335844,41.87953039198557,3.8372977704351173e-13,18.26622117710281
CGCG 050-083,p,235.89139,4.87199,0.0406999523259,174.734464249,282.4,0.0,326.366746959,40.11776736858171,43.84586515157014,39.77280107343569,42.689176697623196,42.14510865327292,3.8233191609382137e-13,18.399010307746483
PKS 1553-328,j,239.17329,-33.0386,0.0673314027957,294.635917665,1078.4,1272.6,1246.2956796,41.15349678693829,44.570875744419745,40.80853049179227,43.61097587996055,43.06690783561027,1.1231183011883837e-12,18.859909898915163
CGCG 275-016,j,239.33905,54.67116,0.0488836101231,211.119027461,274.7,0.0,317.467936932,40.27005894334266,43.9524692539028,39.92509264819664,42.82471619916044,42.280648154810166,3.5783469538738967e-13,18.466780058515106
NGC 6048,j,239.37575,70.68913,0.0267858695379,113.823963517,1966.4,0.0,2272.54805673,40.58828480487337,44.1752273569743,40.243318509727345,43.10793721592277,42.56386917157249,2.363147384453029e-12,18.608390566896272
2MASX J15582195-1409585,p,239.59146,-14.1663,0.102382797995,458.908636739,468.9,0.0,541.902859946,41.17667822600014,44.587102751763034,40.83171193085412,43.631607360725596,43.08753931637532,4.854850931090381e-13,18.870225639297686
MCG +10-23-012,p,239.75703,59.40606,0.0627910151013,273.889702656,218.9,0.0,252.980456477,40.39754270135004,44.041707884507964,40.05257640620402,42.93817674378701,42.394108699436735,2.7608724045520084e-13,18.52351033082839
NGC 6034,j,240.88365,17.19862,0.0347477589318,148.530631066,692.6,0.0,800.43062657,40.36626007044077,44.01981004287148,40.021293775294744,42.91033520227776,42.36626715792748,8.804894384926155e-13,18.509589560073763
NGC 6051,j,241.23622,23.93283,0.0327042496421,139.585039127,663.0,0.0,766.222214,40.2933368044028,43.9687637566449,39.948370509256776,42.84543349550396,42.301365451153686,8.585720600538665e-13,18.47713870668687
NGC 6047,p,241.28751,17.72993,0.0319076704994,136.105008225,785.8,0.0,908.140898584,40.34520576746565,44.005072030788895,40.00023947231963,42.891596872629904,42.34752882827963,1.004314334870536e-12,18.500220395249837
NGC 6061,j,241.5667,18.24988,0.0377616515254,161.77150172,419.6,0.0,484.927361982,40.22278504435605,43.91937752461217,39.87781874921003,42.782642429062356,42.23857438471208,5.531709898083144e-13,18.445743173466063
IC 4590,j,242.08815,28.47874,0.0518186224702,224.268169757,239.1,0.0,276.325386678,40.262260384457655,43.94701026268329,39.91729408931163,42.81777548175278,42.27370743740251,3.120765996576715e-13,18.46330969981128
2MASX J16103572-0511173,j,242.64885,-5.18808,0.0757394704147,333.380537719,378.8,0.0,437.775225736,40.80643598653279,44.32793318413589,40.46146969138677,43.302091767599656,42.75802372324938,4.3075694013418905e-13,18.705467842734713
2MASX J16174059+3500154,j,244.41904,35.00427,0.0306753397681,130.729098261,2139.9,0.0,2473.06020473,40.745283540518066,44.28512647192559,40.400317245372044,43.247666090646554,42.70359804629628,2.4713972596034403e-12,18.678255004258162
2MASX J16190828-0304316,j,244.78461,-3.07548,0.0708333628444,310.721765169,641.0,0.0,740.797042494,40.97374691104982,44.44505083129781,40.6287806159038,43.45099849041981,42.90693044606954,6.986765077217454e-13,18.77992120414479
2MASX J16230308+3755204,j,245.76292,37.92236,0.0319801977193,136.42169562,438.7,0.0,507.001033607,40.09408005149883,43.82928402961212,39.749113756352806,42.66809498541943,42.124026941069154,5.975153961815696e-13,18.3884694516446
2MASX J16263817-3633198,j,246.65906,-36.55548,0.0437190583327,188.109461021,266.8,348.1,308.337988982,40.157152634105465,43.87343483743676,39.81218633895944,42.724229583939334,42.18016153958906,3.5762618263422564e-13,18.416536750904555
MRK 1498,j,247.01692,51.7754,0.0569133630611,247.217806725,666.2,0.0,769.920420764,40.79190965731452,44.3177647536831,40.4469433621685,43.28916333459539,42.74509529024512,7.603697616637987e-13,18.69900362623258
2MASX J16283827+3933049,j,247.15945,39.55135,0.0320148930306,136.573202998,3678.7,0.0,4251.43538256,41.018570892781966,44.476427618510314,40.67360459763594,43.490891834161424,42.94682378981115,3.96443996552441e-12,18.799867876015597
NGC 6251,j,248.13274,82.53791,0.0258331568057,109.697556803,1963.2,0.0,2268.84984996,40.55550398615321,44.15228078387019,40.21053769100719,43.07876228726183,42.534694242911556,2.3789722622990307e-12,18.5938031025658
2MASX J16390277-6505079,j,249.76155,-65.08545,0.0499368867942,215.831752838,0.0,829.6,707.179523406,40.637064673049,44.209373264697234,40.292098377902974,43.15135129859908,42.607283254248806,7.263427804956613e-13,18.630097608234426
2MASX J16393265+5346437,j,249.88596,53.77881,0.117544001933,532.173943903,678.0,0.0,783.557558208,41.46548243854252,44.7892657005427,41.1205161433965,43.88864310988832,43.344575065538045,6.524645150760593e-13,18.998743513879045
2MASX J16441613-7715491,j,251.06717,-77.26359,0.0428905014773,184.43326161,0.0,8348.8,7116.80376689,41.50326780472086,44.815715456867544,41.15830150957484,43.92227208578704,43.37820404143677,5.869682277329329e-12,19.015558001828406
2MASX J16452053-7335141,p,251.33554,-73.58723,0.0712728951874,312.745886033,0.0,890.6,759.178017774,40.99003115597469,44.45644980274522,40.64506486082867,43.465491468402945,42.92142342405267,7.130652272174642e-13,18.78716769313636
2MASX J16503901+1200274,j,252.66261,12.0077,0.0886857886535,393.857291288,276.8,0.0,319.894885121,40.81498939603082,44.33392057078451,40.470023100884795,43.3097043020529,42.765636257702624,3.1408523703573363e-13,18.709274109961335
UGC 10638 NED05,j,252.74521,81.57473,0.0394838717895,169.362978754,310.0,0.0,358.263780301,40.13114419144859,43.85522892757695,39.78617789630257,42.70108206997472,42.15701402562444,4.1827904161639516e-13,18.404962993922243
NGC 6240,p,253.24535,2.40102,0.0248379374332,105.393129553,426.3,0.0,492.670482395,39.857485464735646,43.66366781887789,39.51251916958962,42.4575258032002,41.91345775884992,6.164845585207345e-13,18.283184860534984
2MASX J16535220+3945369,p,253.46756,39.76019,0.0347908357886,148.719482351,1558.0,0.0,1800.56441842,40.719448714289626,44.26704209356568,40.374482419143604,43.22467309530324,42.68060505095296,1.811166456399891e-12,18.666758506586504
2MASX J16535808-0510173,j,253.49203,-5.17151,0.0750649942185,330.256986046,374.5,0.0,432.805760396,40.79330137910319,44.31873895893517,40.44833508395717,43.29040196698731,42.746333922637035,4.2728627391474243e-13,18.69962294242854
2MASX J16582659-6116553,j,254.61082,-61.28204,0.0498228630786,215.321243624,0.0,981.7,836.834785593,40.70811780406987,44.25911045641185,40.36315150892385,43.21458858520766,42.67052054085738,8.441814940256957e-13,18.661716251538714
2MASX J17004523+3008129,j,255.18846,30.13694,0.0354850114284,151.764376565,689.7,0.0,797.07912669,40.38314544110956,44.03162980233963,40.03817914596354,42.92536318217298,42.381295137822704,8.730608199184843e-13,18.51710355002138
2MASX J17050125-2445099,j,256.25528,-24.75273,0.0366932364635,157.071206866,3318.9,0.0,3835.61825949,41.09533285918889,44.530160994995164,40.75036656404287,43.55920998426359,43.01514193991331,3.5078242338187263e-12,18.83402695106668
NGC 6303,j,256.26135,68.82752,0.0421490183507,181.146983538,251.9,0.0,291.118213735,40.099435911325806,43.833033131491,39.75446961617978,42.672861700665436,42.12879365631516,3.4262613620498243e-13,18.390852809267606
2MASX J17052935+2216075,j,256.37225,22.26876,0.0512539103662,221.734115635,421.4,0.0,487.007603287,40.498505098132554,44.11238156225573,40.15353880298653,43.028033276923445,42.48396523257317,5.180709516339163e-13,18.568438597396607
2MASX J17053973-1450498,j,256.41556,-14.84714,0.0432998366653,186.24890036,232.2,0.0,268.351128342,40.08819518071155,43.825164620061024,39.74322888556553,42.662857450418755,42.11878940606848,3.1673132458129587e-13,18.385850684144263
2MASX J17090816+0923583,j,257.28412,9.39945,0.0368644832791,157.824099275,773.6,0.0,894.041485294,40.4670086306497,44.090334035017726,40.12204233550368,43.000001420863704,42.45593337651343,9.586846709392777e-13,18.55442266936674
2MASX J17092831-2226505,j,257.36795,-22.44737,0.0312050435292,133.038712483,581.4,0.0,671.917941507,40.19457662462459,43.89963163080015,39.849610329478566,42.757536935501356,42.21346889115108,7.719725719771477e-13,18.433190426685563
CGCG 252-023,j,257.74335,46.40585,0.0381460750539,163.464432893,458.3,0.0,529.652550039,40.27014193218981,43.952527346095806,39.925175637043786,42.8247900592344,42.28072201488413,5.969865081180013e-13,18.466816988552086
2MASX J17115542-2309423,j,257.9809,-23.16181,0.0269720347087,114.63095047,361.7,0.0,418.012933339,39.85909782629149,43.66479647196698,39.514131531145466,42.4589608049849,41.91489276063462,5.228510919508445e-13,18.283902361427334
2MASX J17124278-2435477,j,258.17828,-24.59663,0.0243643553997,103.347023299,1290.2,0.0,1491.07073982,40.32139851262573,43.98840695240094,39.976432217479704,42.87040841582237,42.32634037147209,1.6589506718236508e-12,18.48962616684607
2MASX J17131541-2502266,j,258.3143,-25.04076,0.0287227479343,122.230549153,7217.1,0.0,8340.7275123,41.21486777953265,44.61383543923579,40.86990148438663,43.665596063369534,43.12152801901926,7.400439945100377e-12,18.887219990619652
2MASX J17154136-1206217,j,258.92233,-12.10608,0.0596124595806,259.439956507,977.6,0.0,1129.80216652,41.00038044933832,44.46369430809976,40.6554141541923,43.47470233949658,42.930634295146305,1.0583994730660155e-12,18.791773128683175
2MASX J17202814-0058471,j,260.11731,-0.97968,0.0309817079652,132.064711233,55516.0,0.0,64159.2646039,42.16813727000016,45.281124082563046,41.823170974854136,44.51400590988561,43.969937865535336,4.471501068699426e-11,19.311424913877694
2MASX J17204089-0111573,u,260.17044,-1.1992,0.0291003908395,123.872359804,761.3,0.0,879.826503044,40.24965018272898,43.93818312147322,39.904683887582955,42.806552402214265,42.26248435786399,9.968379908478959e-13,18.457698160042018
NGC 6328,p,260.92096,-65.01024,0.0140188308433,59.0024280869,0.0,3699.0,3153.15460111,40.15978935388013,43.875280541279025,39.814823058734106,42.726576264538785,42.18250822018851,3.654748506077339e-12,18.417710091204277
2MASX J17243782-0243062,u,261.15756,-2.7183,0.0338696735157,144.683571871,2449.5,0.0,2830.86170919,40.89206141822297,44.387870986319015,40.54709512307695,43.37829840180392,42.83423035745364,2.725718232985975e-12,18.743571159836844
MCG +12-16-046,j,263.13766,71.40287,0.0616915808745,268.884763594,606.9,0.0,701.388026661,40.82439505529878,44.340504532272085,40.47942876015276,43.318075338801385,42.77400729445111,6.870114146619788e-13,18.713459628335578
CGCG 339-050,j,263.30234,70.77493,0.0424964318948,182.686310051,236.7,0.0,273.551731604,40.07975579641632,43.819257051054365,39.7347895012703,42.655346398396,42.11127835404572,3.2356042099207787e-13,18.382095158132884
2MASX J17354374-0720527,j,263.93222,-7.34798,0.024595673096,104.346252869,572.6,0.0,661.747872905,39.97695059026592,43.74729340674908,39.6319842951199,42.563849764922146,42.01978172057187,8.03372664264427e-13,18.336346841395958
B2 1736+32,j,264.64905,32.9337,0.0768125936415,338.355824181,246.5,0.0,284.87748982,40.632709767287466,44.206324830664165,40.28774347214144,43.14747543247132,42.60340738812104,2.9292006423730695e-13,18.628159675170544
2MASX J17413827+1720172,j,265.40945,17.33816,0.0623270306571,271.7766237,1588.4,0.0,1835.69738268,41.251529607250426,44.63949871863824,40.9065633121044,43.69822509003835,43.15415704568807,1.613696633909272e-12,18.903534503954063
UGC 10950 NED01,p,265.7113,16.21402,0.0326897044403,139.521459771,660.4,0.0,763.217421004,40.29123461832463,43.96729222639018,39.94626832317861,42.84356254989439,42.29949450554412,8.556605867413402e-13,18.47620323388208
2MASX J17435781+1935091,j,265.99097,19.58592,0.088312421226,392.099352615,568.0,0.0,656.431700681,41.12328611693273,44.54972827541585,40.77831982178671,43.584088383655605,43.04002033930533,5.960972720384961e-13,18.846466150762687
NGC 6454,j,266.23596,55.7047,0.0316664624526,135.052018286,795.4,0.0,919.235518877,40.34373327515381,44.004041286170605,39.99876698000779,42.890286354472366,42.34621831012209,1.0169631066207174e-12,18.499565136171068
NGC 6466,j,267.03369,51.39918,0.0236656276846,100.330752827,558.6,0.0,645.568218311,39.932114604025195,43.715908216380576,39.58714830887917,42.52394573716789,41.97987769281762,7.926812698218382e-13,18.316394827518835
NGC 6521,p,268.95184,62.61216,0.0286646243684,121.977934942,297.0,0.0,343.239815321,39.827464533201926,43.64265316680429,39.4824982380559,42.43080717413519,41.886739129784914,4.327784450299463e-13,18.26982554600248
UGC 11130,j,271.71109,69.82441,0.0532317399998,230.617829437,2090.7,0.0,2416.20027573,41.228223010491355,44.62318410090688,40.88325671534533,43.677482218922776,43.1334141745725,2.1365716406507925e-12,18.893163068396277
PKS 1801-702,p,271.81192,-70.21067,0.0402319350248,172.666127706,0.0,1278.0,1089.41107873,40.63091040675415,44.20506527829084,40.285944111608124,43.14587400159666,42.601805957246384,1.1206776324076157e-12,18.62735895973322
2MASX J18082315+0841030,j,272.0965,8.68418,0.0503133580981,217.517861981,242.8,0.0,280.601438249,40.242384064824456,43.93309683894006,39.897417769678434,42.80008555727924,42.25601751292896,3.1850533173841603e-13,18.454464737574504
MCG +08-33-027,j,272.72839,50.01276,0.0522053760161,226.004786325,484.5,0.0,559.931617923,40.575674585558126,44.16640020345363,40.2307082904121,43.0967141207322,42.552646076381926,5.84117003282283e-13,18.60277901930099
NGC 6577,j,273.00513,21.46349,0.0171434730291,72.3243727811,344.7,0.0,398.366209903,39.43815616613719,43.37013730985897,39.09318987099117,42.08432272744757,41.540254683097295,5.543376502938096e-13,18.09658332265867
2MASX J18175610+3348594,u,274.48373,33.81655,0.0771184792854,339.775243612,364.7,0.0,421.480002181,40.806464759086,44.327953324923136,40.461498463939975,43.30211737517201,42.758049330821734,4.147199345407985e-13,18.70548064652089
2MASX J18185802-5508155,j,274.74173,-55.13762,0.0750003061471,329.957552656,0.0,627.7,535.073031391,40.88463353017554,44.382671464685814,40.53966723502952,43.371687581441705,42.82761953709143,5.161696144570995e-13,18.740265749655737
NGC 6557,p,275.35278,-76.58333,0.017535019666,73.5760664041,0.0,704.5,600.539988235,39.63131938241201,43.505351561251345,39.28635308726599,42.25623798993216,41.712169945581884,7.957668808966941e-13,18.182540953900965
CGCG 254-040,u,276.45557,46.90252,0.015296225436,64.4411236507,371.1,0.0,428.876415709,39.36996269416084,43.32240187947553,39.02499639901482,42.02363053738862,41.479562493038344,6.071910053336489e-13,18.066237227629195
B2 1827+32A,j,277.23724,32.33456,0.0679674697337,297.552160104,351.6,0.0,406.340468239,40.675320611941345,44.23615242192188,40.33035431679532,43.185399084213266,42.64133103986299,4.133270901287339e-13,18.64712150104152
2MASX J18324117-3411274,j,278.17145,-34.19094,0.0181406438351,76.5888534472,226.1,319.9,272.693743416,39.3233106303428,43.2897454348029,38.97834433519678,41.98211020059057,41.43804215624029,3.906610073604017e-13,18.04547705923017
CGCG 173-014,j,278.76419,32.69636,0.0603545999042,262.808273511,5635.8,0.0,6513.23552588,41.77237916984248,45.004093412452676,41.42741287469646,44.16178120074528,43.617713156395006,5.01792464931104e-12,19.135312559307526
UGC 11294 NOTES01,j,279.16528,19.72928,0.0158520806581,66.8109950131,1558.0,0.0,1800.56441842,40.02440886351899,43.78051419802623,39.67944256837297,42.60608762811738,42.0620195837671,2.159796086175892e-12,18.357465772993574
CGCG 114-025,j,279.60938,17.19715,0.0164895597845,69.531280893,7325.7,0.0,8466.23540437,40.731355120222005,44.27537657771834,40.38638882507598,43.235269796583054,42.69120175223278,8.490442748502346e-12,18.672056857226416
ESO 045- G 011,p,280.16086,-77.15794,0.017324578017,73.0984146701,0.0,1152.0,982.004352657,39.83923364968009,43.650891548339,39.49426735453407,42.44128168780075,41.89721364345048,1.2344877152080841e-12,18.27506280283526
2MASX J18405544-7555373,j,280.23105,-75.92705,0.0418612143107,179.872339627,0.0,852.9,727.041243386,40.49079213576162,44.106982488596074,40.1458258406156,43.021168740413316,42.47710069606304,7.749273238513644e-13,18.565006329141543
3C 390.3,j,280.53748,79.77142,0.0586513204175,255.082631412,11555.9,0.0,13355.033609,42.058311082677406,45.20424575143712,41.71334478753138,44.41626060316836,43.872192558818085,9.570173854836867e-12,19.26255226051907
3C 388,p,281.01001,45.55825,0.0971728547181,434.036664428,5596.8,0.0,6468.16363094,42.20513815306038,45.307024700705206,41.86017185791436,44.546936695809215,44.00286865145894,4.465857513361563e-12,19.327890306839492
UGC 11363 NED01,j,281.89502,70.73358,0.0456337650082,196.620927579,258.9,0.0,299.208041032,40.182537062356765,43.89120393721267,39.83757076721074,42.746821725082995,42.20275368073272,3.44812693541359e-13,18.427832821476382
PKS 1847-79,j,284.09271,-79.545,0.0727941906789,319.760610458,0.0,748.2,637.791368626,40.93363288669054,44.416971014246315,40.588666591544516,43.415297008740055,42.87122896438978,6.076703987069781e-13,18.762070463304912
CGCG 201-045,p,284.40628,38.00895,0.0576128542925,250.381031514,299.9,0.0,346.591315201,40.456324845072906,44.08285538511397,40.111358549926884,42.99049285170036,42.446424807350084,3.7265847662008794e-13,18.549668384785065
2MASX J19131601+4706494,j,288.31668,47.11375,0.0573109886112,249.015576814,361.2,0.0,417.435088532,40.53234630159739,44.136070404681114,40.18738000645137,43.05815194800715,42.514083903656875,4.402708376873189e-13,18.58349793293846
2MASX J19133446+4201330,j,288.39362,42.02578,0.0568518340889,246.939703686,791.3,0.0,914.49719146,40.865668541809825,44.369395972829814,40.5207022466638,43.35480874179622,42.810740697445944,8.864370456120425e-13,18.731826329832995
2MASX J19145766-2552012,j,288.74026,-25.86705,0.0649862784709,283.904957404,983.1,0.0,1136.1584594,41.08108917886904,44.520190418771264,40.73612288372302,43.546533108778924,43.00246506442865,1.0428171332599937e-12,18.827688513324347
2MASX J19204300-3831059,p,290.1792,-38.51834,0.0460898769537,198.651810246,242.0,0.0,279.676886558,40.162145950679296,43.876930159038444,39.81717965553327,42.72867363569004,42.18460559133977,3.239735709765633e-13,18.41875877677991
PKS 1921-577,j,291.52386,-57.6713,0.0625172913858,272.64295253,0.0,1628.3,1388.01882589,41.13288822939389,44.55644975413866,40.78792193424787,43.592634263746035,43.04856621939576,1.257380475860304e-12,18.850739090807902
2MASX J19264081+4123284,j,291.66998,41.39114,0.0719010073935,315.6404508,218.7,0.0,252.749318555,40.5203796237082,44.127693730158676,40.17541332856218,43.04750160468577,42.503433560335495,2.6738515745893276e-13,18.57817276127777
ESO 460- G 004,j,292.07086,-29.52901,0.0246892181814,104.750437728,2136.1,0.0,2468.6685842,40.552078803662376,44.1498831561266,40.20711250851635,43.075713874844986,42.53164583049471,2.5907361380896595e-12,18.592278896357378
2MASX J19300192-1509191,j,292.508,-15.15535,0.0859327051665,380.91405272,1492.0,0.0,1724.2889039,41.517568343846634,44.82572583425558,41.17260204870061,43.934999565608976,43.3909315212587,1.4169893195791985e-12,19.021921741739373
ESO 338-IG 011 NED02,j,293.35413,-39.67254,0.0779642270288,343.702705247,2508.5,3818.0,3254.59428684,41.704167079021246,44.95634494887781,41.359200783875224,44.10107243991438,43.55700439556411,2.5511003375867272e-12,19.104958178892076
2MASX J19391958-3540497,p,294.83157,-35.68044,0.0918403355705,408.742492565,358.7,522.9,445.737913198,40.991283473900346,44.45732642529318,40.64631717875432,43.46660603135678,42.92253798700651,4.1853082986973496e-13,18.787724974613276
MCG +13-14-006,u,295.14255,76.79633,0.0554419892649,240.573682626,596.7,0.0,689.5999926,40.72039780114868,44.267706454367016,40.375431506002656,43.225517782607795,42.68144973825752,6.934937496704627e-13,18.667180850238783
UGC 11465,j,295.42551,50.63249,0.0249155633595,105.728646027,3103.5,0.0,3586.68271666,40.72238262168055,44.269095828739324,40.37741632653453,43.227284272881164,42.68321622853089,3.605121723381192e-12,18.668064095375467
NGC 6812,p,296.35095,-55.3469,0.0141331665218,59.488806537,0.0,596.3,508.306593306,39.37430057585116,43.32543839665875,39.029334280705136,42.027491252093,41.48342320774273,7.188557333302417e-13,18.06816758498139
3C 403,j,298.06586,2.50677,0.0613757443401,267.448333697,6045.4,0.0,6986.60599172,41.81805036525096,45.03606324923861,41.47308407010494,44.20242856465883,43.658360520308555,5.320712256894146e-12,19.1556362412643
Cygnus A,j,299.86807,40.73394,0.0586577002154,255.111535795,1598190.0,0.0,1847011.584,44.199234134161976,46.70289188747632,43.854267839015954,46.32168211898963,45.77761407463936,7.69560779129308e-10,20.215263018429702
2MASX J19595975+6508547,p,299.99924,65.14852,0.0491182625077,212.168356037,249.6,0.0,288.460127623,40.23275133435662,43.926353927612574,39.8877850392106,42.791512427162864,42.24744438281259,3.282254147061968e-13,18.450178172516317
PKS 2013-308,j,304.06082,-30.69212,0.0925938496546,412.306657633,853.6,1334.3,1137.40313173,41.40565943518449,44.74738959819208,41.06069314003847,43.83540063689967,43.291332592549395,9.615700834429598e-13,18.97212227738472
2MASX J20184779-5242334,j,304.69922,-52.7093,0.0517132749936,223.795292349,0.0,307.5,262.123557675,40.23751226755704,43.92968658085287,39.892545972411014,42.795749657711234,42.25168161336096,2.9789880806194483e-13,18.4522967877905
2MASX J20202637-0044287,p,305.1098,-0.74128,0.061290097504,267.058914221,424.8,0.0,490.936947974,40.66354419672165,44.2279089312681,40.31857790157563,43.174918074667744,42.63085003031747,5.008698822077597e-13,18.641880996268757
2MASX J20225911-2056561,j,305.74631,-20.94892,0.0557636576323,242.02508288,426.1,0.0,492.439344472,40.57937781995633,44.16899246753237,40.234411524810305,43.100009999346604,42.55594195499633,5.132278859548544e-13,18.604426958608187
NGC 6946,g,308.71805,60.15368,0.00152216246352,5.87688131577,1400.0,0.0,397.788365096,37.866567406762556,42.27002517829673,37.52160111161653,40.68560873160415,40.14154068725387,3.352246086376178e-12,17.39722632473696
2MASX J20430830-5059054,j,310.78461,-50.98485,0.0674767362599,295.302029376,0.0,336.1,286.503179625,40.51696662963288,44.125304634305955,40.17200033448686,43.04446403995874,42.500395995608464,3.0335571285030335e-13,18.576653978914255
ESO 528- G 036,j,310.94046,-26.55027,0.0417844007113,179.532229299,2600.5,0.0,3005.37084088,41.105487236169274,44.53726905888143,40.76052094102325,43.568247379776125,43.02417933542585,2.741470226474962e-12,18.83854564882295
